track_id,track_name,track_artist,track_popularity,playlist_name,playlist_genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
1KqpIQGNINpG0hDdbB9Pif,Fireflies - Live From Spotify NYC,Owl City,29,Unplugged Hits 📣,latin,0.398,0.529,-10.085,0.0965,0.547,0.0,0.696,153.704,293507.0
4SiVkNBA2tSNoqJF3NCrBw,Epic,Sandro Silva,0,2011-2014 House,edm,0.789,0.945,-2.343,0.0754,0.2,0.862,0.154,128.025,360000.0
6bS5OiM8fa9UQ2WxPT2QIl,The One - Wantigga Remix,Triggerfinger,16,Groovy // Funky // Neo-Soul,r&b,0.766,0.733,-7.231,0.0829,0.023,0.0473,0.626,112.033,212900.0
0NNVGrE1heWIlU7aseGcts,One in a Million,Aaliyah,0,New Jack Swing - 90s R&B fused w Hip Hop,r&b,0.747,0.509,-5.12,0.0456,0.03,2.27e-05,0.375,121.928,270280.0
5l6NORdsKfgnrS9r2GLtTC,Way Too High,Mike Perry,10,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,edm,0.596,0.704,-6.823,0.0787,0.0116,0.0,0.539,100.031,182787.0
1UPyhGntpIx9jGJ5UVtKVS,Call Me A Spaceman - Radio Edit,Hardwell,58,BIG-ROOM NEVER DIES !,edm,0.581,0.877,-3.595,0.0486,0.0172,0.0,0.35,127.952,189375.0
35FIDQv0u26DSknDahmcdz,With You,Lewka,41,Pop / Dance,pop,0.692,0.861,-4.864,0.0619,0.38,2.07e-05,0.558,115.029,137348.0
7hsRTk36qhFTSzmBoAZHdI,Thrasher,Gunship,39,Electropop And Play,pop,0.549,0.9,-7.221,0.0405,0.00233,0.000304,0.357,126.017,315080.0
1o2IoGqzWhjyJEmWFCSUTF,When I Think Of You,Janet Jackson,1,New Jack Swing,r&b,0.763,0.603,-12.23,0.0404,0.0745,0.0214,0.681,116.232,235360.0
6ccps4WlASrRe1qPHZ9tDt,Play for Keeps (feat. La Capone),Rondonumbanine,44,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,0.665,0.442,-12.695,0.37,0.145,0.0,0.62,144.124,205505.0
5nKEBGtC5ORYnZMeOacpxG,Want It,Emmit Fenn,38,Music&Other Drugs,pop,0.706,0.319,-11.544,0.0583,0.54,0.00115,0.27,130.99,227363.0
3UsbGR71AjcBYOWoUlfTdm,Statesboro Blues,The Allman Brothers Band,35,Hard Rock Cafe Classics,rock,0.467,0.669,-9.399,0.0559,0.137,0.00933,0.673,126.917,284480.0
7BtYJLWUl3zms8owH9J8ZY,Jukebox Hero,The Molly Ringwalds,40,House Of The Rising Sun,rock,0.355,0.724,-3.79,0.0408,0.00126,0.0,0.426,176.002,262542.0
2znzyzlAUc8Z1Ikq9aFOcx,Tuesday (feat. Drake),ILOVEMAKONNEN,64,@deniceemoberg EDM - POP REMIXES,edm,0.77,0.664,-5.604,0.211,0.215,0.000118,0.472,140.163,321987.0
1CHLf03EayLPbAaF922Hvs,Just the Same,Pillows,19,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,r&b,0.726,0.573,-10.329,,0.0213,0.00018,0.559,120.029,129500.0
4sEXK3U9mnEPNzj2MFQWGw,Dial Me,Twin Theory,36,Brand New EDM,edm,0.677,0.579,-7.152,0.326,0.0141,0.0,0.782,109.264,181942.0
1FY81Z8My4fvyfwVlLcZ9a,Quedo Envuelto,Nicolas Nerva,23,TOP 50 GLOBAL 2020 UPDATED WEEKLY 🌍🎶 WORLDWIDE,r&b,0.637,0.694,-7.933,0.26,0.522,0.0,0.771,171.79,230296.0
41Laec0pItedzpw2D8HWYp,(Feels Like) Heaven,Fiction Factory,57,Permanent Wave CHDB,rock,0.541,0.822,-10.978,0.049,0.214,0.00314,0.719,116.659,213960.0
2wgDAPgBhFA7pnIbm0YOhP,Me Mata,Bad Bunny,69,Los Cangri,latin,0.841,0.53,-11.467,0.205,0.551,0.0,0.686,114.028,412632.0
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,89,Trap Americana,rap,0.559,0.491,-6.406,0.0346,0.0567,0.0,0.114,153.131,244874.0
7qozat5jqKmwgs7kLo2NWh,Amor de Verdad,Dama,37,Tropical Rising,latin,0.818,0.68,-5.175,0.101,0.24,0.000202,0.69,132.962,231575.0
5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,78,House Of The Rising Sun,Rock ,0.307,0.433,-10.057,0.029,0.388,9.08e-05,0.224,,266960.0
1FXlhqcYaiw6KuUYtXdtAi,Crash,Chris Malinchak,56,Deep Electronic Music 2020 & Progressive House,edm,0.689,0.456,-12.307,0.0339,0.000455,0.882,0.238,126.0,232982.0
1BH4LMGVMLBGc9uEJdm8D8,El Duelo (feat. Ely Guerra),La Ley,65,Unplugged Hits 📣,latin,0.34,0.445,-7.926,0.0305,0.255,0.000325,0.17,112.532,328907.0
3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train,Soul Asylum,68,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,Rock ,0.613,0.72,-7.957,0.0425,0.0132,0.0,0.561,117.341,265867.0
72wlXAEF2A1dPfhGzNZSFA,Step,DJ Mibor,35,Electro Swing,edm,0.931,0.819,-6.045,0.211,0.042,0.728,0.735,125.035,313468.0
7C39RtGhnEw7cyf0Pyw7PV,Saint-Tropez,Post Malone,48,GTA San Andreas Radio Los Santos,rap,0.617,0.684,-3.618,0.0439,0.0545,0.0,0.295,132.113,150867.0
6JaSEE70ylKNF9ogke82RJ,Before Dark,Such,26,Neo-Soul Essentials,r&b,0.5,0.375,-11.341,0.126,0.843,0.000261,0.291,75.383,252860.0
0wGxHftiB6j0SDzrFkF2G7,Paradise,Nicky Romero,17,Pop EDM,edm,0.623,0.681,-3.49,0.0268,0.139,0.0,0.453,121.98,215336.0
2pPYl7Gif7MNAHd706ClhW,Throwback,Bart B More,33,Electro House,edm,0.613,0.865,-4.258,0.0444,0.0006,0.816,0.832,124.985,172062.0
6ANR2ylLSFSYcycw8JUnvi,Eclipse,Lit Killah,62,Trap Argentino - Trap Argentina,rap,0.715,0.691,-5.405,0.111,0.413,0.0,0.381,93.024,208103.0
7AlBO4BbMo2MYwpqIwLNGJ,Stress mit Grund (feat. Bushido & Haftbefehl),Shindy,45,GANGSTA Rap,rap,0.665,0.836,-4.856,0.293,0.0164,5.78e-05,0.557,134.07,284333.0
27lm3yIbCVK72Sxzg2bC2q,HSHC,PA Sports,1,GANGSTA Rap,rap,0.558,0.637,-5.703,0.18,0.013,0.0,0.287,86.833,180787.0
4y0wgwic6vFqUBN6Y1mkDR,California Dreamin',Yann Muller,56,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,latin,0.73,0.807,-5.942,0.0283,0.00339,0.0004,0.688,117.974,245085.0
5VPdmXGp3BR6Xst5gmbQrO,I'm In Love,Kem,32,Neo Soul Music,r&b,0.906,0.421,-8.859,0.0314,0.26,0.00455,0.359,97.03,274360.0
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,76,Rock Classics,rock,0.694,0.394,-15.881,0.0428,0.0781,0.000677,0.719,104.126,238747.0
0Dy3aMQAna0aff0J7tud1M,Home,Teitur,27,Urban contemporary,r&b,0.455,0.203,-15.007,0.0453,0.949,0.000218,0.154,116.901,
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),Young Thug,83,Hip-Hop Favourites,rap,0.855,0.651,-8.044,0.235,0.063,0.0,0.559,111.997,193027.0
1NgCWYuBLfqBDA3b8MgSVU,Twenty One,Khalid,67,urban CONTEMPORARY,r&b,0.776,0.445,-8.574,0.0371,0.212,0.00409,0.405,109.981,184200.0
0u9c0SWTzvru9vX8IAE6Jv,Naufragio,Guille Taranto,14,HARD ROCK Vibes,rock,0.509,0.216,-17.68,0.159,0.697,6.55e-06,0.574,172.003,243977.0
3w2GGz0HjIu9OcWXINRFJR,Rock and Roll - 1990 Remaster,Led Zeppelin,59,Supernatural Classic Rock,rock,0.327,0.895,-7.428,0.0367,0.000564,0.0159,0.898,169.39,
6sHBvzRsuGunQTfCk18KXi,Bailando por Ahi,Juan Magán,56,REGGAETON ANTIGUO 🔥,latin,0.73,0.732,-5.167,0.051,0.0427,2.22e-06,0.974,129.974,180453.0
6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,U2,79,Mix ElectroPop//ElectroHouse// DeepHouse 2020,pop,0.54,0.429,-11.822,0.0285,0.000202,0.355,0.113,,295516.0
3OKB1WDMcWX6d4nwvyC4o0,Blowin' Trees (+ Napdonalds Skit),Nappy Roots,29,Southern Hip Hop,rap,0.566,0.698,-5.821,0.462,0.182,0.0,0.753,92.848,257267.0
0mahvpoKOar4XOl8nf23HQ,Avanza,Lacandona Social Sound,41,Vibra Tropical,latin,0.643,0.819,-5.136,0.0353,0.0161,0.0,0.754,149.939,215133.0
15zRvbhG0iYq5XS8rGcObO,Show Me Love,Sandeville,54,EDM 2020 House & Dance,edm,0.504,0.74,-6.13,0.0806,0.0726,0.0,0.186,,180000.0
1i3QDZbA9jVI7Lg1DA122c,Who's Lovin' You,Michael Bublé,47,Sexy Soul 2020,r&b,0.534,0.559,-5.22,0.0358,0.567,0.0,0.746,69.878,176040.0
5JAWf4omEzwccQNE8Y6kvn,Bloodbuzz Ohio,The National,47,Ultimate Indie Presents... Best Indie Tracks of the 2010s,r&b,0.39,0.834,-6.367,0.0444,0.0554,0.18,0.684,157.077,275933.0
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,83,"post-teen alternative, indie, pop (large variety)",pop,0.459,0.575,-4.858,0.0573,0.604,0.0,0.183,111.881,215107.0
6FqH28raIkXVlcHDUvlEzA,This Is Dirty - Original Mix,DVBBS,3,Fitness Workout Electro | House | Dance | Progressive House,edm,0.456,0.905,-1.405,0.0737,0.000263,0.899,0.084,128.078,
3bVwuZb0nYvAMn3roElQnY,"Magic - Live at the Enmore Theatre, Sydney",Coldplay,54,Unplugged Hits 📣,latin,0.5,0.502,-11.775,0.0424,0.18,0.0887,0.362,93.361,292147.0
1Mxl69ygEVGdc155dYiHmr,Life Is A Highway - Remastered Version,Rascal Flatts,46,Dr. Q's Prescription Playlist💊,pop,0.583,0.955,-3.849,0.0642,0.00215,0.0,0.661,,276267.0
04xWapbcBAgNWGHGdhcxoR,Certainly - Flipped It,Erykah Badu,1,R&B 80's/90's/00's,r&b,0.754,0.361,-8.634,0.0493,0.0134,0.326,0.455,78.093,326040.0
72wEtgEkcLQ5x4F4ktiVSH,Pa' Mayté,Carlos Vives,60,TROPICAL🌴,latin,0.716,0.871,-7.336,0.0606,0.0287,6.32e-06,0.967,123.851,188720.0
10mgRnVLwgGuQdTrRZsnQt,Lost Count,Walden Ash,31,Rap Party 24/7 Radio / Gangsta Rap,rap,0.748,0.642,-5.689,0.0575,0.157,0.0,0.343,85.937,202371.0
5ravc2aiNoYmu9m37diYXW,Start Wit Me (feat. Gunna),Roddy Ricch,80,Chixtape 5 - Tory Lanez,r&b,0.886,0.479,-8.054,0.334,0.077,0.0,0.408,130.029,158692.0
1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,Jonas Blue,21,Chillout & Remixes 💜,pop,0.742,0.819,-5.307,0.0487,0.372,0.0,0.709,117.986,
50LkC6kI5monnjLcXegk6l,On The Streets of Dún Laoghaire - Boonz Remix,Broken Legacy,27,Tropical Vibes,latin,0.621,0.451,-12.487,0.0271,0.043,0.915,0.392,100.65,194534.0
1F9dkdIZdlSFekJrvjQMe7,"Rub You The Right Way - 7"" Version",Johnny Gill,0,New Jack Swing/ R&B Hits: 1987 - 2002,r&b,0.629,0.989,-5.611,0.0578,0.0278,2.46e-05,0.693,111.942,242427.0
5Hq1CQHBuaxjHSCgj6DoUu,Pillars of Creation,BluntOne,47,Lush Lofi,rap,0.807,0.265,-7.969,0.279,0.0402,0.93,0.617,,96592.0
5ZULALImTm80tzUbYQYM9d,Dance Monkey,Tones and I,92,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,Latin ,0.824,0.588,-6.4,0.0924,0.692,0.000104,0.513,98.027,209438.0
2NTzIibZNMSJcVFt9gIpVs,Paiso,Hans Grants,0,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",latin,0.595,0.551,-11.522,0.509,0.452,1.13e-05,0.597,170.111,216832.0
5C4sp6JprCFTO9ZQcg4qXs,By,HNNY,58,Jazz Vibes,rap,0.679,0.427,-11.273,0.0753,0.621,0.564,0.301,168.103,166345.0
1A35w9OSTTVXw3c6tj6AiV,Swagga Like Us - T.I. and Jay-Z feat. Kanye West and Lil' Wayne,T.I.,1,Gangster Rap Workout,rap,0.58,0.817,-5.009,0.214,0.00163,0.0,0.238,89.008,327667.0
54VhMO14MfyB9I9IUtjR6p,The Wave,R3HAB,50,EDM TROPICAL,latin,0.748,0.406,-7.462,0.0343,0.211,0.0,0.386,,158062.0
4kAtRwNRLMKuoCbxMSxUGI,Noche De Sexo,Wisin & Yandel,69,Reggaeton Classics, Latin,0.686,0.722,-5.4,0.256,0.108,0.0,0.515,94.006,205707.0
6oWm4sBOIq2yjkNaJ92YGF,Cry For You,Jodeci,0,New Jack Swing - 90s R&B fused w Hip Hop,r&b,0.652,0.495,-12.305,0.0332,0.298,0.0,0.6,115.778,301600.0
3dTmgecC7MCMbteWjf8Ls7,Can't Get Over You,KVSH,69,Electropop,pop,0.714,0.795,-4.621,0.0354,0.013,2.33e-05,0.347,123.002,142439.0
1cN13ivH3D66m9DoW2Z7iU,Death On Two Legs (Dedicated To...) - Remastered 2011,Queen,46,The Queen - La Discografia Completa,Rock ,0.373,0.691,-6.219,0.0554,0.362,4.03e-05,0.499,124.767,223920.0
735N73RiMdFDVV54nj2ZMA,No Me Equivoqué,Lenny Tavárez,63,Academia Reggaetón,latin,0.752,0.698,-5.775,0.211,0.263,0.0,0.587,173.974,192333.0
18Ve6vZ4GaYvZmA1mepYOd,Aerials,CHRYS THOMPSON,24,Great Pops,latin,0.718,0.624,-6.099,0.0401,0.0137,0.0,0.316,,211667.0
6kdM8ydQjUwkGkxCozayJy,Unbroken,Bon Jovi,56,Classic Rock Now,Rock ,0.229,0.671,-5.567,0.0437,0.0787,0.0,0.412,69.922,367440.0
5EcvzboYmDIfXo9gPplsSB,Brown Sugar,The Rolling Stones,16,House Of The Rising Sun,rock,0.638,0.931,-3.605,0.0363,0.228,0.000295,0.965,128.662,228667.0
2UYPFtrIIaIQdxLCaFwjFu,Without You (feat. Rapsody),Anderson .Paak,52,Urban Contemporary,r&b,0.626,0.916,-8.39,0.44,0.019,0.0,0.804,83.322,199347.0
2OaI1UeaumL98DIrjHgFhE,Body,Lauren,13,Alex Workout,edm,0.728,0.949,-4.226,0.139,0.147,0.201,0.775,127.957,155625.0
636vdFAufIda3oSxnafrDI,The Way I Are,Timbaland,3,BALLARE - رقص, Pop,0.743,0.828,-6.273,0.0692,0.167,0.744,0.753,114.725,169413.0
6dWplIzy7QMhZmaMOStuOG,Numb Thing,Hunter Powell,36,The Edge of Indie Poptimism,pop,0.629,0.603,-10.903,0.0444,0.0132,0.000115,0.396,119.986,252000.0
1Ndea4q4NHIqwx0KaMnzBp,Round Hear,La Capone,0,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,0.427,0.686,-12.327,0.442,0.076,0.0,0.601,138.997,192052.0
6SseDBcadnkZaEAkzUK6a7,How Many Times,Elderbrook,12,Music&Other Drugs,pop,0.709,0.359,-11.598,0.0675,0.354,0.113,0.0975,107.062,219236.0
1QAWF495hRiPYU7wzDTsF6,Prometo Olvidarte - Remix,Tony Dize,0,MIX LATIN POP°,latin,0.79,0.844,-4.322,0.0356,0.106,0.0,0.776,106.01,
0B96zBzTZ8Tr7jve5o9kCz,Saucey,Eazy2Cool,28,F**KIN PERFECT,latin,0.768,0.663,-6.669,0.112,0.00398,0.0,0.351,130.978,194784.0
19jNraUYjpOf99FAsP0Cls,Are You Free - Remix,Mint Condition,4,90's NEW JACK SWING,r&b,0.802,0.834,-8.479,0.0718,0.00561,0.023,0.78,108.308,264147.0
0XmTCQWHgf6dOXJeLjXrzr,Lately,Tyrese,48,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",r&b,0.541,0.701,-7.287,0.102,0.0761,0.0,0.334,80.057,266533.0
0FfLmzYvQ0mz57INerkDru,Silent (Instrumental Version),Aiyo,51,Tropical Vibes,latin,0.844,0.58,-9.653,0.0745,0.0759,0.845,0.46,117.992,184854.0
5SwgE4wA0P7f6AEz2UQMB2,Uncle Albert / Admiral Halsey - Medley / Remastered 2012,Paul McCartney,55,I didn’t know perm stood for permanent (wave),rock,0.371,0.507,-9.805,0.0325,0.58,0.0201,0.535,91.786,295147.0
4Z1PxG6UTqVhsc6SzjBip7,Live for the Night - W & W Remix,Krewella,29,2011-2014 House,edm,0.571,0.96,-3.48,0.0996,0.00261,0.0314,0.192,,308893.0
5tvOiucEIc6W7ocHin5rFz,Mission Control,Knox Hamilton,44,Indie Poptimism,pop,0.718,0.618,-5.824,0.0343,0.065,0.0,0.511,122.958,199080.0
3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,77,Permanent wave,rock,0.618,0.748,-8.905,0.358,0.0384,4.1e-06,0.663,134.114,191947.0
1A474NyT5UKjqElE2JN6Km,Vamos a Escapar - Salsa Version,Alvaro Rod,55,Paraiso Tropical,latin,0.728,0.793,-5.997,,0.385,1.09e-06,0.64,99.972,274650.0
6kIjEtjnuvhGuHPhYW7WhB,Me Despierto,Ecko,48,Trapperz,rap,0.818,0.664,-4.684,0.0463,0.192,0.0,0.729,,185865.0
2DtYTsG1U625KM0TS59c0F,Unter der Brücke,Olexesh,12,GANGSTA Rap,rap,0.632,0.882,-5.686,0.554,0.287,0.0,0.619,108.377,235047.0
5SnOyuBtyzufoXBAKOdcxD,The Unforgiven,Metallica,15,Hard Rock Classics 1967-1991 (Party Edition),rock,0.539,0.597,-9.581,0.0258,0.0108,0.00552,0.251,139.444,387133.0
2985JpMNKG1QT5i4RSjehz,MAI (feat. Lele Blade & Fred De Palma),Giaime,63,Zona Trap,rap,0.758,0.804,-4.704,,0.106,2.78e-05,0.197,,
0S56ARhyAIZ5OzFX54H2pH,Rules,Doja Cat,69,New Hip Hop‏‏​​   ‍,R&B ,0.604,0.712,-5.53,0.198,0.141,0.0,0.685,71.976,188173.0
3QP4PFk6ExkTlHQgfOHppJ,The Cat,Eprom,42,Trap Mojito,rap,0.635,0.192,-9.936,0.211,0.384,0.629,0.0376,130.038,150600.0
3oDFtOhcN08qeDPAK6MEQG,Boom Boom Pow,The Black Eyed Peas,68,post teen pop,pop,0.867,0.857,-5.892,,0.13,0.00171,0.402,130.048,251440.0
7hzlzoOwCZ4D3Ow5YZK4kj,Insomnia,Daya,75,The Sound of Post-Teen Pop,pop,0.754,0.653,-5.095,0.0611,0.0944,0.0,0.379,123.084,179746.0
4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,Jonas Brothers,73,Todo Éxitos,pop,0.857,0.708,-7.158,0.0608,0.0101,1.95e-06,0.333,113.015,180645.0
6njG8EYG1lrROn8P6q46eq,Wat Da Hook Gon Be - Dirty,Murphy Lee,49,Hip-Hop Drive,rap,0.927,0.596,-7.058,0.301,0.0979,0.0,0.914,94.997,224667.0
3HRNf077jDxl1XFPGPqWAA,This Girl - Kungs Vs. Cookin' On 3 Burners,Kungs,19,School Dance 2019 (Squeaky Clean),latin,0.791,0.702,-5.686,0.0389,0.0751,2.96e-05,0.46,121.963,193773.0
09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),Khalid,75,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥, Latin,0.729,0.545,-7.818,0.0316,0.0174,0.000274,0.514,103.012,177067.0
3AFfyUXTfj12PgrOkZiiJo,Treat You Better,Shawn Mendes,11,Electropop - Pop,pop,0.748,0.819,-4.032,0.198,0.13,0.0,0.792,110.645,187973.0
5zlwdlqDZ1cIr53ufIGBGh,Jam,Michael Jackson,0,New Jack Swing,r&b,0.884,0.96,-4.613,0.0721,0.0487,0.0228,0.617,116.273,338173.0
3IvLpkhvkarEACMGMShm3l,No Somos Nada,Corina Smith,62,Latin Pop Rising,latin,0.672,0.664,-5.017,0.14,0.199,2.49e-06,0.741,174.022,172263.0
2HczRHTr4YgT9W6tRs4j1m,Gin and Juice,Snoop Dogg,1,90s Gangsta Rap / Top Hip-hop Classics,rap,0.687,0.781,-6.616,0.172,0.0959,7.13e-05,0.409,94.639,211867.0
67UemSl8cVyWC9mFKUEhJj,Yours,Lo Lo,28,Electropop 2019,pop,0.741,0.643,-6.476,0.079,0.0826,0.0,0.66,89.99,166116.0
7pqgMEKsDMOHUdFQ7n0N9K,Dangerous (feat. Sam Martin),David Guetta,66,ELECTROPOP,Pop ,0.466,0.747,-4.838,,0.417,9.76e-06,0.43,92.161,203641.0
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,86,ElectroPop 2020,pop,0.825,0.652,-3.183,0.0802,0.581,0.0,0.931,95.977,233713.0
2wenGTypSYHXl1sN1pNC7X,Slow Dance (feat. Ava Max) - Sam Feldt Remix,AJ Mitchell,70,Pop Remix,pop,0.732,0.85,-5.999,0.0444,0.114,2.02e-06,0.372,124.024,
6ksWMnPcHNyNoNf3y1BQCO,Noche De Entierro (Nuestro Amor),Daddy Yankee,64,Reggaeton De Ayer,latin,0.868,0.764,-6.574,0.167,0.119,0.00143,0.397,96.994,263293.0
2rR9h4WY1scxaaDuVacT5k,Know,Bespoke Dude,30,Big Room House / Bigroom,edm,0.641,0.812,-4.799,0.0567,0.202,0.0,0.534,,153375.0
0KRKqIJPX6LT9v1ZQGbfn7,Hades,Ghostemane,56,< DARK TRAP >,rap,0.829,0.59,-7.818,0.263,0.0391,0.0107,0.332,112.97,127128.0
3bnEhDlFFXeCyyYhbRszW7,I Bet My Life - Alex Adair Remix,Imagine Dragons,47,Tropical Morning,latin,0.578,0.506,-9.114,0.28,0.0898,0.000222,0.575,116.951,190280.0
3m5BfIDqu6Od3RU9cnWDNM,Summer Bunnies,R. Kelly,0,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",r&b,0.692,0.766,-7.819,0.286,0.3,0.0,0.707,191.826,253013.0
4y2HJqSTmGtWtPsK4ITKjN,Galactica,Kaotix,16,Sick Big Room House Drops | EZUMI,edm,0.519,0.946,-4.139,0.0523,9.5e-05,0.483,0.278,131.98,236308.0
15W8qc8Ok22EJGNwEKhiw9,GDFR (feat. Sage the Gemini & Lookas) - K Theory Remix,Flo Rida,49,Epic Bass Drops,edm,0.629,0.955,-3.763,0.169,0.0228,0.000603,0.649,145.955,187960.0
7qoR80YEhHwOuKx075tuUu,Million Bucks - Violet Days Remix,Smallpools,26,Indie Poptimism,pop,0.636,0.608,-6.732,,0.0072,1.16e-06,0.487,100.048,209287.0
5WOLZP8KrXiupBjG1SSN5U,Love Me Now - Dave Audé Remix Radio Edit,John Legend,38,EDM - pop remixes,edm,0.595,0.841,-4.24,0.0796,0.0322,0.0,0.761,124.973,219107.0
7MCgEv2ovQuxfijz2WZ4kH,Feels Like Home - Radio Edit,The Him,54,Tropical House,latin,0.65,0.827,-3.792,0.0926,0.0265,5.88e-05,0.498,122.057,184918.0
16eNwSoWmJh5GSjN8ECmIp,Please Don’t Touch,RAYE,72,Girl On Fire,r&b,0.793,0.747,-3.809,0.039,0.0278,0.0,0.282,117.978,218627.0
27qRmG3zOWPvMYUkpPdQ1g,Gan-Ga - Remix,Bryant Myers,79,Trap Land, Rap,0.861,0.572,-6.537,0.415,0.382,0.0,0.396,90.052,193363.0
60Evtx3MICRBjDGgMX04Co,Undertow,Chroma Key,32,Progressive Rock / Metal - Rock /Metal  Progresivo,rock,0.67,0.617,-8.79,0.0273,0.0366,0.256,0.738,118.073,289400.0
4vpH2O7cO1JuAASGpmgXJj,Yeke Yeke - Original Mix,Picco,0,Electro/Progressive/Club House,edm,0.794,0.742,-5.433,0.203,0.0142,0.383,0.864,130.013,347400.0
39OPZvxdhToddt29z55Ukv,Blinded By The Light,Manfred Mann's Earth Band,11,Hard Rock Cafe Classics,rock,0.594,0.556,-11.679,0.0622,0.559,0.00281,0.623,140.543,228867.0
4fIjxAZjZLcJNygHWsFrLl,Shed a Tear,Delinquent Habits,28,Mexican Gangsta Rap,rap,0.821,0.778,-8.538,0.278,0.0194,0.0,0.322,90.017,261427.0
2YXEabNsLoihw7kBtiQpSa,Beg,Jack & Jack,54,Hip Pop 2019,r&b,0.856,0.379,-8.343,0.187,0.472,0.0,0.616,90.005,183920.0
6wo37KVqFJhtuxPTpLCcfe,Takeaway (feat. Lennon Stella),The Chainsmokers,67,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,latin,0.294,0.505,-8.106,0.042,0.12,0.0,0.357,85.332,209893.0
1Qc7zCw6k2KTvSEl4IKSdP,The Pusher,Steppenwolf,54,Blues Rock,rock,0.467,0.382,-13.807,0.0264,0.236,0.125,0.704,81.754,350467.0
2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,Foreigner,69,Mega Rock Ballads: The Best Slow Rock Compilation Ever !,rock,0.33,0.469,-9.286,0.0335,0.31,2.3e-06,0.433,201.327,292067.0
0bmB3nzQuHBfI6nM4SETVu,Surrender,Cash Cash,43,Happy EDM,edm,0.542,0.894,-2.879,0.0676,0.0236,0.0,0.296,127.947,208133.0
5IBRVy6HlOFsygZhnVUpQY,Bring You to Life (Transcend) [feat. RAS] - Original Mix,Steve Aoki,0,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,edm,0.606,0.873,-3.746,0.0785,5.19e-05,0.35,0.303,128.007,333755.0
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,93,Trap Americana,rap,0.769,0.787,-3.909,0.367,0.189,0.0,0.836,,159715.0
6w6DrjkbBZ7OMMUybXFHfC,Python,Healy,0,urban CONTEMPORARY,r&b,0.883,0.0586,-12.094,0.208,0.205,0.0259,0.193,146.032,218566.0
4Q6uK1SZ5hQhZGvhSGe4sN,Quiro Saber,Ivy Queen,41,REGGAETON VIEJO,latin,0.845,0.907,-3.678,0.0578,0.144,9.85e-06,0.852,95.021,171493.0
6WZHm21UPkvcmh5VLjhFZg,Ingenting At Sige (feat. NODE),Gilli,60,DK rap,rap,0.821,0.561,-6.682,0.205,0.0104,0.0,0.568,99.981,189226.0
5UjhWsB5rddZEPlNUcGDLV,Condenado Para el Millon,Paulo Londra,2,Trap Rewind,rap,0.54,0.724,-5.276,0.28,0.00621,0.0,0.184,149.793,224170.0
3D1P3oPecqAQy2u33gAhsM,Odessa,Caribou,54,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,0.681,0.915,-5.974,0.042,0.00334,0.0817,0.607,118.027,315585.0
4DQTdFaGep7IsnB4duY1xM,Beat Like A Drum,Jenil,36,URBAN NATION,r&b,0.755,0.995,-2.804,0.163,0.0916,0.698,0.288,126.065,173351.0
40e9kU9Wd4vbedqSA7Io4n,Notion,Kings of Leon,58,keg party jukebox,Rock ,0.433,0.887,-5.111,0.047,0.00597,2.87e-05,0.426,142.968,180840.0
2qG5sZ7Si6sdK74qLxedYM,Con Altura,ROSALÍA,87,De Fiesta,latin,0.882,0.689,-4.027,0.124,0.39,0.00325,0.746,97.963,161627.0
